ID, trksegID, lat, lon, ele, date
684,1,14.573068041354418,-91.132707428187132,1208.509999999999991,2018-08-04T21:13:00Z
685,1,14.573077848181129,-91.132711200043559,1208.029999999999973,2018-08-04T21:13:20Z
686,1,14.573081620037556,-91.132710361853242,1208.509999999999991,2018-08-04T21:13:39Z
687,1,14.573076423257589,-91.132688568904996,1208.509999999999991,2018-08-04T21:14:00Z
688,1,14.573077345266938,-91.132688485085964,1208.509999999999991,2018-08-04T21:14:19Z
689,1,14.573076255619526,-91.132686976343393,1207.549999999999955,2018-08-04T21:14:32Z
690,1,14.573074579238892,-91.132691754028201,1208.029999999999973,2018-08-04T21:14:56Z
691,1,14.573065023869276,-91.132665686309338,1208.029999999999973,2018-08-04T21:15:12Z
692,1,14.573028897866607,-91.132597038522363,1207.069999999999936,2018-08-04T21:15:25Z
693,1,14.572997381910682,-91.132516656070948,1205.150000000000091,2018-08-04T21:15:46Z
694,1,14.57305739633739,-91.132505256682634,1202.269999999999982,2018-08-04T21:16:00Z
695,1,14.573134174570441,-91.132507184520364,1199.8599999999999,2018-08-04T21:16:16Z
696,1,14.573165103793144,-91.132480278611183,1196.980000000000018,2018-08-04T21:16:26Z
697,1,14.57319226115942,-91.132469549775124,1195.059999999999945,2018-08-04T21:16:49Z
698,1,14.573212545365095,-91.132430406287313,1197.940000000000055,2018-08-04T21:17:07Z
699,1,14.573217490687966,-91.132422108203173,1200.819999999999936,2018-08-04T21:17:20Z
700,1,14.573239032179117,-91.132412888109684,1203.710000000000036,2018-08-04T21:17:36Z
701,1,14.573235930874944,-91.13236821256578,1205.150000000000091,2018-08-04T21:17:43Z
702,1,14.573280271142721,-91.132341055199504,1208.029999999999973,2018-08-04T21:17:54Z
703,1,14.573303740471601,-91.132364105433226,1208.029999999999973,2018-08-04T21:18:05Z
704,1,14.573289826512337,-91.132370056584477,1207.549999999999955,2018-08-04T21:18:24Z
705,1,14.573300052434206,-91.132383635267615,1207.549999999999955,2018-08-04T21:18:55Z
706,1,14.573299633339047,-91.132377684116364,1208.029999999999973,2018-08-04T21:19:21Z
707,1,14.573305165395141,-91.132352622225881,1208.509999999999991,2018-08-04T21:19:40Z
708,1,14.573301561176777,-91.132361842319369,1208.029999999999973,2018-08-04T21:19:56Z
709,1,14.573309691622853,-91.132342396304011,1208.509999999999991,2018-08-04T21:20:12Z
710,1,14.573327964171767,-91.132342144846916,1209,2018-08-04T21:20:25Z
711,1,14.573308434337378,-91.132352873682976,1208.509999999999991,2018-08-04T21:20:42Z
712,1,14.57330122590065,-91.132366117089987,1208.509999999999991,2018-08-04T21:21:02Z
713,1,14.573314636945724,-91.132384892553091,1208.509999999999991,2018-08-04T21:21:17Z
714,1,14.57330365665257,-91.132354885339737,1208.509999999999991,2018-08-04T21:21:32Z
715,1,14.57333005964756,-91.13229688256979,1209,2018-08-04T21:21:52Z
716,1,14.573388146236539,-91.132198562845588,1209.960000000000036,2018-08-04T21:22:07Z
717,1,14.573415219783783,-91.132176937535405,1209.960000000000036,2018-08-04T21:22:11Z
718,1,14.573448160663247,-91.132140224799514,1210.440000000000055,2018-08-04T21:22:17Z
719,1,14.573510270565748,-91.132066631689668,1210.440000000000055,2018-08-04T21:22:29Z
720,1,14.573549414053559,-91.132033858448267,1210.440000000000055,2018-08-04T21:22:34Z
721,1,14.573614960536361,-91.131986919790506,1211.880000000000109,2018-08-04T21:22:41Z
722,1,14.573666090145707,-91.131933862343431,1210.920000000000073,2018-08-04T21:22:48Z
723,1,14.573706490918994,-91.131821125745773,1210.920000000000073,2018-08-04T21:23:03Z
724,1,14.573730211704969,-91.131768655031919,1210.440000000000055,2018-08-04T21:23:08Z
725,1,14.573738928884268,-91.131717106327415,1210.440000000000055,2018-08-04T21:23:13Z
726,1,14.573788214474916,-91.131612248718739,1210.920000000000073,2018-08-04T21:23:23Z
727,1,14.573788801208138,-91.131594143807888,1211.400000000000091,2018-08-04T21:23:25Z
728,1,14.573802966624498,-91.131538739427924,1210.920000000000073,2018-08-04T21:23:31Z
729,1,14.573833560571074,-91.131490794941783,1211.880000000000109,2018-08-04T21:23:37Z
730,1,14.573832135647535,-91.1314657330513,1211.880000000000109,2018-08-04T21:23:39Z
731,1,14.573843870311975,-91.131398761644959,1211.880000000000109,2018-08-04T21:23:45Z
732,1,14.57385434769094,-91.131275128573179,1211.400000000000091,2018-08-04T21:23:57Z
733,1,14.573881672695279,-91.131257191300392,1210.920000000000073,2018-08-04T21:24:00Z
734,1,14.57390321418643,-91.131251826882362,1210.920000000000073,2018-08-04T21:24:02Z
